signal,threshold,threshold_value,threshold_rule,strategy,lead_days,lead_months,oos_sharpe,oos_ann_return,oos_max_drawdown,annual_turnover,oos_n,valid
gold_copper_roc_5d,Tfix03_lo,0.3,lte,P2_long_short,105,5,-0.5518,-13.64,-64.07,109.43,1566,False
gold_copper_zscore_252d,Tp50_lo,0.0526,lte,P2_long_short,189,9,-0.5524,-13.65,-75.98,14.16,1566,False
gold_copper_zscore_504d,Tzn1_lo,-1.0,lte,P2_long_short,231,11,-0.5526,-13.64,-75.02,7.08,1566,False
gold_copper_pctrank_504d,Tp75_lo,0.841,lte,P2_long_short,189,9,-0.5526,-13.66,-77.24,18.99,1566,False
gold_copper_zscore_504d,Tz1_lo,-1.0,lte,P2_long_short,231,11,-0.5526,-13.64,-75.02,7.08,1566,False
gold_copper_zscore_504d,Tfix03_lo,0.3,lte,P2_long_short,63,3,-0.5568,-13.73,-74.77,10.94,1566,False
gold_copper_mom_21d,Tz1_hi,1.0,gte,P2_long_short,42,2,-0.5574,-13.75,-65.43,59.54,1566,False
gold_copper_mom_21d,Tp50_hi,0.098,gte,P2_long_short,210,10,-0.5575,-13.75,-77.03,61.15,1566,False
gold_copper_roc_21d,Tp50_hi,0.0209,gte,P2_long_short,210,10,-0.5575,-13.75,-77.03,61.15,1566,False
gold_copper_zscore_504d,Tp50_lo,-0.0203,lte,P2_long_short,21,1,-0.5604,-13.8,-74.48,3.86,1566,False
gold_copper_roc_63d,Tp25_lo,-6.739,lte,P2_long_short,147,7,-0.5607,-13.81,-75.35,19.31,1566,False
gold_copper_roc_63d,Trp25_lo,-6.739,lte,P2_long_short,147,7,-0.5607,-13.81,-75.35,19.31,1566,False
gold_copper_pctrank_504d,Tp50_lo,0.5268,lte,P2_long_short,189,9,-0.5614,-13.82,-76.19,8.37,1566,False
gold_copper_roc_126d,Tp90_hi,26.555,gte,P2_long_short,21,1,-0.5623,-13.84,-74.54,13.52,1566,False
gold_copper_zscore_504d,Tp50_lo,-0.0203,lte,P2_long_short,210,10,-0.5635,-13.86,-75.6,5.79,1566,False
gold_copper_roc_21d,Tp25_lo,-4.0484,lte,P2_long_short,189,9,-0.5636,-13.86,-75.06,41.84,1566,False
gold_copper_roc_21d,Trp25_lo,-4.0484,lte,P2_long_short,189,9,-0.5636,-13.86,-75.06,41.84,1566,False
gold_copper_mom_63d,Tp90_hi,61.1186,gte,P2_long_short,168,8,-0.5639,-13.87,-68.81,18.99,1566,False
gold_copper_pctrank_504d,Tz1_hi,1.0,gte,P2_long_short,126,6,-0.5641,-13.87,-74.34,22.53,1566,False
gold_copper_zscore_504d,Tp50_lo,-0.0203,lte,P2_long_short,105,5,-0.5643,-13.87,-75.3,3.86,1566,False
gold_copper_pctrank_504d,Tz1_hi,1.0,gte,P2_long_short,147,7,-0.5649,-13.89,-74.17,24.14,1566,False
gold_copper_zscore_126d,Tp25_lo,-1.0407,lte,P2_long_short,168,8,-0.5656,-13.9,-74.66,19.31,1566,False
gold_copper_zscore_126d,Trp25_lo,-1.0407,lte,P2_long_short,168,8,-0.5656,-13.9,-74.66,19.31,1566,False
gold_copper_pctrank_1260d,Tz1_hi,1.0,gte,P2_long_short,252,12,-0.5664,-13.92,-74.69,2.57,1566,False
gold_copper_mom_252d,Tfix03_lo,0.3,lte,P2_long_short,21,1,-0.567,-13.93,-74.71,12.87,1566,False
gold_copper_zscore_252d,Tz1_lo,-1.0,lte,P2_long_short,252,12,-0.5682,-13.95,-78.23,7.08,1566,False
gold_copper_zscore_252d,Tzn1_lo,-1.0,lte,P2_long_short,252,12,-0.5682,-13.95,-78.23,7.08,1566,False
gold_copper_roc_63d,Tp75_hi,7.5433,gte,P2_long_short,0,0,-0.5693,-13.97,-66.6,18.02,1566,False
gold_copper_acceleration,Tp75_hi,6.1247,gte,P2_long_short,210,10,-0.5699,-13.99,-67.85,39.91,1566,False
gold_copper_zscore_504d,Tfix03_lo,0.3,lte,P2_long_short,0,0,-0.5702,-13.99,-74.82,10.94,1566,False
gold_copper_mom_252d,Trp25_lo,-53.7187,lte,P2_long_short,63,3,-0.5713,-14.01,-74.86,1.93,1566,False
gold_copper_mom_252d,Tp25_lo,-53.7187,lte,P2_long_short,63,3,-0.5713,-14.01,-74.86,1.93,1566,False
gold_copper_roc_21d,Tp25_lo,-4.0484,lte,P2_long_short,63,3,-0.572,-14.04,-69.57,39.91,1566,False
gold_copper_roc_21d,Trp25_lo,-4.0484,lte,P2_long_short,63,3,-0.572,-14.04,-69.57,39.91,1566,False
gold_copper_roc_5d,Tz1_hi,1.0,gte,P1_long_cash,0,0,-0.573,-9.23,-49.37,53.59,1566,False
gold_copper_roc_5d,Tzn1_lo,-1.0,lte,P2_long_short,252,12,-0.5736,-14.05,-80.88,94.94,1566,False
gold_copper_roc_5d,Tz1_lo,-1.0,lte,P2_long_short,252,12,-0.5736,-14.05,-80.88,94.94,1566,False
gold_copper_pctrank_1260d,Tp50_lo,0.5612,lte,P2_long_short,84,4,-0.5737,-14.05,-74.94,12.23,1566,False
gold_copper_zscore_504d,Tp90_hi,2.084,gte,P2_long_short,126,6,-0.574,-14.07,-70.64,18.99,1566,False
gold_copper_mom_21d,Trp25_lo,-15.533,lte,P2_long_short,231,11,-0.5746,-14.1,-68.18,49.56,1566,False
gold_copper_mom_21d,Tp25_lo,-15.533,lte,P2_long_short,231,11,-0.5746,-14.1,-68.18,49.56,1566,False
gold_copper_pctrank_504d,Tz1_hi,1.0,gte,P2_long_short,168,8,-0.5747,-14.07,-69.1,25.1,1566,False
gold_copper_roc_63d,Tzn1_lo,-1.0,lte,P2_long_short,252,12,-0.5759,-14.1,-73.03,36.05,1566,False
gold_copper_roc_63d,Tz1_lo,-1.0,lte,P2_long_short,252,12,-0.5759,-14.1,-73.03,36.05,1566,False
gold_copper_roc_5d,Tp75_hi,2.0649,gte,P2_long_short,126,6,-0.5778,-14.14,-74.29,87.54,1566,False
gold_copper_mom_252d,Tp50_lo,7.1738,lte,P2_long_short,168,8,-0.578,-14.14,-75.09,11.59,1566,False
gold_copper_pctrank_504d,Tp50_lo,0.5268,lte,P2_long_short,252,12,-0.5781,-14.14,-74.07,10.3,1566,False
gold_copper_roc_21d,Tp90_hi,8.7798,gte,P2_long_short,0,0,-0.5782,-14.12,-73.21,16.74,1566,False
gold_copper_zscore_252d,Tz1_lo,-1.0,lte,P2_long_short,126,6,-0.5784,-14.14,-75.1,7.4,1566,False
gold_copper_zscore_252d,Tzn1_lo,-1.0,lte,P2_long_short,126,6,-0.5784,-14.14,-75.1,7.4,1566,False
gold_copper_roc_5d,Tz1_hi,1.0,gte,P2_long_short,126,6,-0.5792,-14.17,-70.82,109.75,1566,False
gold_copper_zscore_126d,Tz1_lo,-1.0,lte,P2_long_short,168,8,-0.5808,-14.19,-75.18,21.24,1566,False
gold_copper_zscore_126d,Tzn1_lo,-1.0,lte,P2_long_short,168,8,-0.5808,-14.19,-75.18,21.24,1566,False
gold_copper_roc_126d,Tp90_hi,26.555,gte,P2_long_short,63,3,-0.5812,-14.2,-77.23,12.55,1566,False
gold_copper_mom_21d,Tz1_hi,1.0,gte,P2_long_short,210,10,-0.5834,-14.24,-77.82,59.22,1566,False
gold_copper_pctrank_1260d,Tz1_hi,1.0,gte,P2_long_short,210,10,-0.5836,-14.24,-75.28,2.57,1566,False
gold_copper_acceleration,Tp90_hi,12.3637,gte,P2_long_short,0,0,-0.584,-14.24,-73.53,21.24,1566,False
gold_copper_roc_63d,Tz1_hi,1.0,gte,P2_long_short,105,5,-0.5843,-14.27,-69.34,41.2,1566,False
gold_copper_pctrank_504d,Tfix03_lo,0.3,lte,P2_long_short,147,7,-0.5854,-14.28,-75.34,12.23,1566,False
gold_copper_mom_252d,Tfix03_lo,0.3,lte,P2_long_short,210,10,-0.5875,-14.32,-77.1,13.2,1566,False
gold_copper_pctrank_504d,Tfix03_lo,0.3,lte,P2_long_short,84,4,-0.5876,-14.32,-75.41,12.23,1566,False
gold_copper_mom_252d,Tfix03_lo,0.3,lte,P2_long_short,168,8,-0.5884,-14.33,-75.44,12.23,1566,False
gold_copper_zscore_252d,Trp25_lo,-0.9767,lte,P2_long_short,252,12,-0.5902,-14.37,-78.67,5.79,1566,False
gold_copper_zscore_252d,Tp25_lo,-0.9767,lte,P2_long_short,252,12,-0.5902,-14.37,-78.67,5.79,1566,False
gold_copper_zscore_126d,Tp90_hi,2.0703,gte,P1_long_cash,0,0,-0.5908,-7.96,-43.75,8.69,1566,False
gold_copper_roc_21d,Tp25_lo,-4.0484,lte,P2_long_short,147,7,-0.5913,-14.39,-75.52,40.87,1566,False
gold_copper_roc_21d,Trp25_lo,-4.0484,lte,P2_long_short,147,7,-0.5913,-14.39,-75.52,40.87,1566,False
gold_copper_mom_63d,Tfix07_hi,0.7,gte,P2_long_short,0,0,-0.5914,-14.39,-69.19,41.2,1566,False
gold_copper_mom_63d,Tp50_hi,0.758,gte,P2_long_short,0,0,-0.5914,-14.39,-69.19,41.2,1566,False
gold_copper_mom_63d,Tzn1_lo,-1.0,lte,P2_long_short,231,11,-0.592,-14.41,-66.68,41.84,1566,False
gold_copper_mom_63d,Tz1_lo,-1.0,lte,P2_long_short,231,11,-0.592,-14.41,-66.68,41.84,1566,False
gold_copper_zscore_126d,Tp50_lo,-0.0334,lte,P2_long_short,252,12,-0.5923,-14.4,-77.22,32.18,1566,False
gold_copper_roc_5d,Tfix07_hi,0.7,gte,P2_long_short,126,6,-0.5924,-14.43,-70.05,111.68,1566,False
gold_copper_pctrank_1260d,Tp25_lo,0.3169,lte,P2_long_short,147,7,-0.5929,-14.42,-75.59,5.79,1566,False
gold_copper_pctrank_1260d,Trp25_lo,0.3169,lte,P2_long_short,147,7,-0.5929,-14.42,-75.59,5.79,1566,False
gold_copper_roc_63d,Tp75_lo,7.5433,lte,P2_long_short,210,10,-0.594,-14.46,-65.9,14.16,1566,False
gold_copper_roc_5d,Tp25_lo,-2.0781,lte,P2_long_short,147,7,-0.5959,-14.47,-75.54,85.29,1566,False
gold_copper_roc_5d,Trp25_lo,-2.0781,lte,P2_long_short,147,7,-0.5959,-14.47,-75.54,85.29,1566,False
gold_copper_pctrank_1260d,Tz1_hi,1.0,gte,P2_long_short,63,3,-0.596,-14.48,-76.5,7.08,1566,False
gold_copper_zscore_252d,Tp25_lo,-0.9767,lte,P2_long_short,126,6,-0.596,-14.47,-75.69,6.11,1566,False
gold_copper_zscore_252d,Trp25_lo,-0.9767,lte,P2_long_short,126,6,-0.596,-14.47,-75.69,6.11,1566,False
gold_copper_zscore_504d,Tp50_lo,-0.0203,lte,P2_long_short,126,6,-0.5964,-14.48,-75.71,3.22,1566,False
gold_copper_roc_63d,Tfix07_hi,0.7,gte,P2_long_short,0,0,-0.5971,-14.5,-71.19,46.99,1566,False
gold_copper_mom_63d,Tp25_lo,-25.5664,lte,P2_long_short,189,9,-0.5987,-14.53,-79.0,27.36,1566,False
gold_copper_mom_63d,Trp25_lo,-25.5664,lte,P2_long_short,189,9,-0.5987,-14.53,-79.0,27.36,1566,False
gold_copper_roc_21d,Tfix07_hi,0.7,gte,P2_long_short,210,10,-0.5998,-14.56,-76.82,63.08,1566,False
gold_copper_acceleration,Tz1_hi,1.0,gte,P2_long_short,42,2,-0.6002,-14.57,-68.4,61.47,1566,False
gold_copper_acceleration,Tp50_lo,-0.0707,lte,P2_long_short,126,6,-0.6003,-14.57,-64.19,68.87,1566,False
gold_copper_mom_252d,Tp90_hi,132.6641,gte,P2_long_short,126,6,-0.6007,-14.57,-65.17,10.3,1566,False
gold_copper_zscore_252d,Tfix03_lo,0.3,lte,P2_long_short,252,12,-0.6012,-14.57,-73.99,22.53,1566,False
gold_copper_pctrank_1260d,Tz1_hi,1.0,gte,P2_long_short,147,7,-0.6023,-14.6,-75.9,3.86,1566,False
gold_copper_pctrank_1260d,Tp25_lo,0.3169,lte,P2_long_short,189,9,-0.603,-14.61,-76.3,7.08,1566,False
gold_copper_pctrank_1260d,Trp25_lo,0.3169,lte,P2_long_short,189,9,-0.603,-14.61,-76.3,7.08,1566,False
gold_copper_zscore_504d,Tfix03_lo,0.3,lte,P2_long_short,168,8,-0.6038,-14.62,-75.95,7.72,1566,False
gold_copper_pctrank_1260d,Tz1_hi,1.0,gte,P2_long_short,0,0,-0.6055,-14.64,-69.49,8.37,1566,False
gold_copper_mom_21d,Tp90_hi,32.7891,gte,P2_long_short,0,0,-0.606,-14.66,-69.44,22.53,1566,False
gold_copper_roc_5d,Tp90_hi,4.3297,gte,P2_long_short,84,4,-0.6063,-14.67,-73.58,31.54,1566,False
gold_copper_pctrank_1260d,Tz1_hi,1.0,gte,P2_long_short,84,4,-0.6077,-14.7,-75.92,6.11,1566,False
gold_copper_pctrank_1260d,Tp25_lo,0.3169,lte,P2_long_short,168,8,-0.608,-14.7,-76.09,5.79,1566,False
gold_copper_pctrank_1260d,Trp25_lo,0.3169,lte,P2_long_short,168,8,-0.608,-14.7,-76.09,5.79,1566,False
gold_copper_pctrank_1260d,Tz1_hi,1.0,gte,P2_long_short,21,1,-0.6084,-14.71,-76.1,8.37,1566,False
gold_copper_roc_21d,Tzn1_lo,-1.0,lte,P2_long_short,231,11,-0.6109,-14.78,-69.0,69.2,1566,False
gold_copper_roc_21d,Tz1_lo,-1.0,lte,P2_long_short,231,11,-0.6109,-14.78,-69.0,69.2,1566,False
gold_copper_pctrank_1260d,Tfix03_lo,0.3,lte,P2_long_short,168,8,-0.6147,-14.83,-76.31,4.51,1566,False
gold_copper_acceleration,Tfix07_hi,0.7,gte,P2_long_short,42,2,-0.6161,-14.87,-68.21,62.76,1566,False
gold_copper_mom_21d,Tfix07_hi,0.7,gte,P2_long_short,210,10,-0.6166,-14.87,-77.93,58.57,1566,False
gold_copper_pctrank_504d,Tfix03_lo,0.3,lte,P2_long_short,189,9,-0.6186,-14.9,-76.44,12.23,1566,False
gold_copper_mom_252d,Tz1_lo,-1.0,lte,P2_long_short,168,8,-0.6193,-14.92,-76.46,11.59,1566,False
gold_copper_mom_252d,Tzn1_lo,-1.0,lte,P2_long_short,168,8,-0.6193,-14.92,-76.46,11.59,1566,False
gold_copper_roc_63d,Trp25_lo,-6.739,lte,P2_long_short,189,9,-0.6213,-14.95,-78.32,19.63,1566,False
gold_copper_roc_63d,Tp25_lo,-6.739,lte,P2_long_short,189,9,-0.6213,-14.95,-78.32,19.63,1566,False
gold_copper_pctrank_1260d,Tp25_lo,0.3169,lte,P2_long_short,84,4,-0.6235,-14.99,-76.59,5.79,1566,False
gold_copper_pctrank_1260d,Trp25_lo,0.3169,lte,P2_long_short,84,4,-0.6235,-14.99,-76.59,5.79,1566,False
gold_copper_pctrank_1260d,Tz1_hi,1.0,gte,P1_long_cash,105,5,-0.6244,-0.77,-5.01,2.57,1566,False
gold_copper_acceleration,Tp25_lo,-6.2874,lte,P2_long_short,189,9,-0.6248,-15.02,-77.54,50.21,1566,False
gold_copper_acceleration,Trp25_lo,-6.2874,lte,P2_long_short,189,9,-0.6248,-15.02,-77.54,50.21,1566,False
gold_copper_zscore_504d,Tfix03_lo,0.3,lte,P2_long_short,210,10,-0.6265,-15.05,-77.46,8.69,1566,False
gold_copper_mom_63d,Tzn1_lo,-1.0,lte,P2_long_short,252,12,-0.6274,-15.07,-76.4,40.55,1566,False
gold_copper_mom_63d,Tz1_lo,-1.0,lte,P2_long_short,252,12,-0.6274,-15.07,-76.4,40.55,1566,False
gold_copper_pctrank_504d,Tfix03_lo,0.3,lte,P2_long_short,63,3,-0.6331,-15.17,-76.9,12.23,1566,False
gold_copper_acceleration,Tp75_hi,6.1247,gte,P2_long_short,252,12,-0.6332,-15.2,-72.49,40.23,1566,False
gold_copper_pctrank_1260d,Tp50_lo,0.5612,lte,P2_long_short,168,8,-0.635,-15.21,-76.96,12.23,1566,False
gold_copper_roc_126d,Tz1_lo,-1.0,lte,P2_long_short,189,9,-0.6365,-15.24,-78.67,25.75,1566,False
gold_copper_roc_126d,Tzn1_lo,-1.0,lte,P2_long_short,189,9,-0.6365,-15.24,-78.67,25.75,1566,False
gold_copper_roc_126d,Tp90_hi,26.555,gte,P2_long_short,147,7,-0.6369,-15.25,-68.0,12.23,1566,False
gold_copper_mom_252d,Tp25_lo,-53.7187,lte,P2_long_short,126,6,-0.6371,-15.25,-77.03,1.93,1566,False
gold_copper_mom_252d,Trp25_lo,-53.7187,lte,P2_long_short,126,6,-0.6371,-15.25,-77.03,1.93,1566,False
gold_copper_zscore_252d,Tp90_hi,2.0171,gte,P2_long_short,168,8,-0.6372,-15.26,-66.86,17.7,1566,False
gold_copper_pctrank_1260d,Tp50_lo,0.5612,lte,P2_long_short,210,10,-0.6376,-15.26,-76.85,13.2,1566,False
gold_copper_mom_252d,Tp25_lo,-53.7187,lte,P2_long_short,252,12,-0.6389,-15.28,-77.08,1.93,1566,False
gold_copper_mom_252d,Trp25_lo,-53.7187,lte,P2_long_short,252,12,-0.6389,-15.28,-77.08,1.93,1566,False
gold_copper_pctrank_504d,Tz1_hi,1.0,gte,P2_long_short,42,2,-0.6398,-15.3,-77.11,22.53,1566,False
gold_copper_roc_126d,Tfix03_lo,0.3,lte,P2_long_short,252,12,-0.6399,-15.3,-77.09,22.53,1566,False
gold_copper_pctrank_504d,Tz1_hi,1.0,gte,P2_long_short,84,4,-0.6412,-15.32,-77.0,20.28,1566,False
gold_copper_roc_126d,Tp50_lo,0.8514,lte,P2_long_short,252,12,-0.6414,-15.32,-74.13,22.53,1566,False
gold_copper_roc_126d,Tp25_lo,-9.8165,lte,P2_long_short,231,11,-0.6421,-15.34,-78.68,6.44,1566,False
gold_copper_roc_126d,Trp25_lo,-9.8165,lte,P2_long_short,231,11,-0.6421,-15.34,-78.68,6.44,1566,False
gold_copper_zscore_504d,Tp50_lo,-0.0203,lte,P2_long_short,84,4,-0.6439,-15.38,-77.24,3.86,1566,False
gold_copper_zscore_504d,Tfix03_lo,0.3,lte,P2_long_short,189,9,-0.6441,-15.38,-78.82,8.05,1566,False
gold_copper_pctrank_1260d,Tz1_hi,1.0,gte,P2_long_short,42,2,-0.6442,-15.38,-77.25,8.37,1566,False
gold_copper_zscore_504d,Tp50_lo,-0.0203,lte,P2_long_short,189,9,-0.6448,-15.39,-78.77,4.51,1566,False
gold_copper_pctrank_1260d,Tz1_hi,1.0,gte,P2_long_short,168,8,-0.6453,-15.4,-77.19,3.86,1566,False
gold_copper_pctrank_1260d,Tz1_hi,1.0,gte,P2_long_short,126,6,-0.6456,-15.41,-77.29,3.86,1566,False
gold_copper_roc_63d,Tp50_hi,0.2018,gte,P2_long_short,0,0,-0.6466,-15.43,-71.37,43.77,1566,False
gold_copper_roc_21d,Tp25_lo,-4.0484,lte,P2_long_short,21,1,-0.6468,-15.43,-77.47,38.62,1566,False
gold_copper_roc_21d,Trp25_lo,-4.0484,lte,P2_long_short,21,1,-0.6468,-15.43,-77.47,38.62,1566,False
gold_copper_zscore_504d,Tz1_lo,-1.0,lte,P2_long_short,147,7,-0.6475,-15.44,-77.35,7.08,1566,False
gold_copper_zscore_504d,Tzn1_lo,-1.0,lte,P2_long_short,147,7,-0.6475,-15.44,-77.35,7.08,1566,False
gold_copper_pctrank_1260d,Tfix03_lo,0.3,lte,P2_long_short,189,9,-0.6484,-15.46,-77.29,5.15,1566,False
gold_copper_pctrank_504d,Tp50_lo,0.5268,lte,P2_long_short,147,7,-0.6489,-15.47,-77.4,7.08,1566,False
gold_copper_acceleration,Tp50_hi,-0.0707,gte,P2_long_short,42,2,-0.6503,-15.51,-66.52,68.55,1566,False
gold_copper_pctrank_504d,Tp25_lo,0.1605,lte,P2_long_short,105,5,-0.6509,-15.51,-77.46,16.74,1566,False
gold_copper_zscore_252d,Tz1_lo,-1.0,lte,P2_long_short,168,8,-0.6509,-15.51,-77.46,7.08,1566,False
gold_copper_pctrank_504d,Trp25_lo,0.1605,lte,P2_long_short,105,5,-0.6509,-15.51,-77.46,16.74,1566,False
gold_copper_zscore_252d,Tzn1_lo,-1.0,lte,P2_long_short,168,8,-0.6509,-15.51,-77.46,7.08,1566,False
gold_copper_roc_126d,Tp25_lo,-9.8165,lte,P2_long_short,252,12,-0.651,-15.51,-77.46,6.44,1566,False
gold_copper_roc_126d,Trp25_lo,-9.8165,lte,P2_long_short,252,12,-0.651,-15.51,-77.46,6.44,1566,False
gold_copper_roc_126d,Trp25_lo,-9.8165,lte,P2_long_short,210,10,-0.6539,-15.56,-77.55,6.44,1566,False
gold_copper_roc_126d,Tp25_lo,-9.8165,lte,P2_long_short,210,10,-0.6539,-15.56,-77.55,6.44,1566,False
gold_copper_pctrank_504d,Tp75_hi,0.841,gte,P2_long_short,84,4,-0.6544,-15.6,-74.39,19.31,1566,False
gold_copper_mom_252d,Tzn1_lo,-1.0,lte,P2_long_short,210,10,-0.6545,-15.58,-78.31,12.55,1566,False
gold_copper_mom_252d,Tz1_lo,-1.0,lte,P2_long_short,210,10,-0.6545,-15.58,-78.31,12.55,1566,False
gold_copper_mom_252d,Trp25_lo,-53.7187,lte,P2_long_short,231,11,-0.6547,-15.58,-77.58,1.93,1566,False
gold_copper_mom_252d,Tp25_lo,-53.7187,lte,P2_long_short,231,11,-0.6547,-15.58,-77.58,1.93,1566,False
gold_copper_mom_63d,Tfix03_lo,0.3,lte,P2_long_short,252,12,-0.6551,-15.59,-80.44,38.62,1566,False
gold_copper_pctrank_1260d,Tzn1_lo,-1.0,lte,P2_long_short,231,11,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_1260d,Tzn1_lo,-1.0,lte,P2_long_short,252,12,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_1260d,Tz1_lo,-1.0,lte,P2_long_short,63,3,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_504d,Tz1_lo,-1.0,lte,P2_long_short,168,8,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_504d,Tz1_lo,-1.0,lte,P2_long_short,105,5,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_504d,Tz1_lo,-1.0,lte,P2_long_short,252,12,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_504d,Tz1_lo,-1.0,lte,P2_long_short,126,6,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_504d,Tzn1_lo,-1.0,lte,P2_long_short,42,2,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_1260d,Tz1_lo,-1.0,lte,P2_long_short,147,7,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_504d,Tzn1_lo,-1.0,lte,P2_long_short,63,3,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_504d,Tzn1_lo,-1.0,lte,P2_long_short,84,4,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_1260d,Tzn1_lo,-1.0,lte,P2_long_short,210,10,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_1260d,Tz1_lo,-1.0,lte,P2_long_short,0,0,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_1260d,Tzn1_lo,-1.0,lte,P2_long_short,21,1,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_1260d,Tzn1_lo,-1.0,lte,P2_long_short,63,3,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_1260d,Tzn1_lo,-1.0,lte,P2_long_short,126,6,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_1260d,Tz1_lo,-1.0,lte,P2_long_short,189,9,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_1260d,Tzn1_lo,-1.0,lte,P2_long_short,84,4,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_1260d,Tzn1_lo,-1.0,lte,P2_long_short,42,2,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_504d,Tzn1_lo,-1.0,lte,P2_long_short,189,9,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_504d,Tz1_lo,-1.0,lte,P2_long_short,21,1,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_504d,Tz1_lo,-1.0,lte,P2_long_short,84,4,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_504d,Tz1_lo,-1.0,lte,P2_long_short,63,3,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_504d,Tz1_lo,-1.0,lte,P2_long_short,42,2,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_504d,Tzn1_lo,-1.0,lte,P2_long_short,252,12,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_504d,Tzn1_lo,-1.0,lte,P2_long_short,210,10,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_504d,Tzn1_lo,-1.0,lte,P2_long_short,231,11,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_504d,Tz1_lo,-1.0,lte,P2_long_short,0,0,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_504d,Tzn1_lo,-1.0,lte,P2_long_short,168,8,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_1260d,Tz1_lo,-1.0,lte,P2_long_short,168,8,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_1260d,Tz1_lo,-1.0,lte,P2_long_short,84,4,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_1260d,Tz1_lo,-1.0,lte,P2_long_short,210,10,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_504d,Tzn1_lo,-1.0,lte,P2_long_short,0,0,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_1260d,Tz1_lo,-1.0,lte,P2_long_short,105,5,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_504d,Tzn1_lo,-1.0,lte,P2_long_short,21,1,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_1260d,Tzn1_lo,-1.0,lte,P2_long_short,0,0,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_1260d,Tz1_lo,-1.0,lte,P2_long_short,252,12,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_1260d,Tz1_lo,-1.0,lte,P2_long_short,231,11,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_1260d,Tz1_lo,-1.0,lte,P2_long_short,21,1,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_1260d,Tz1_lo,-1.0,lte,P2_long_short,42,2,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_1260d,Tzn1_lo,-1.0,lte,P2_long_short,147,7,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_1260d,Tzn1_lo,-1.0,lte,P2_long_short,168,8,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_1260d,Tzn1_lo,-1.0,lte,P2_long_short,105,5,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_1260d,Tzn1_lo,-1.0,lte,P2_long_short,189,9,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_504d,Tzn1_lo,-1.0,lte,P2_long_short,126,6,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_504d,Tzn1_lo,-1.0,lte,P2_long_short,105,5,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_504d,Tzn1_lo,-1.0,lte,P2_long_short,147,7,-0.6558,-15.6,-77.61,0.0,1566,False
gold_copper_pctrank_504d,Tz1_lo,-1.0,lte,P2_long_short,210,10,-0.6558,-15.6,-77.61,0.0,1566,False
