signal,threshold,strategy,signal_column,lead_days,oos_sharpe,max_drawdown,n_trades,valid,lead_source
S4c_roc_126d,T1_p85,P1,hy_ig_roc_126d,252,0.7215,-0.280644,76,True,pipeline
S4c_roc_126d,T1_p85,P2,hy_ig_roc_126d,252,0.7578,-0.212174,566,True,pipeline
S4c_roc_126d,T1_p85,P3,hy_ig_roc_126d,252,0.5007,-0.310028,76,True,pipeline
S4c_roc_126d,T1_p95,P1,hy_ig_roc_126d,252,0.7436,-0.337173,45,True,pipeline
S4c_roc_126d,T1_p95,P2,hy_ig_roc_126d,252,0.7578,-0.212174,566,True,pipeline
S4c_roc_126d,T1_p95,P3,hy_ig_roc_126d,252,0.657,-0.337173,45,True,pipeline
S4c_roc_126d,T2_rp75,P1,hy_ig_roc_126d,252,0.8684,-0.244964,130,True,pipeline
S4c_roc_126d,T2_rp75,P2,hy_ig_roc_126d,252,0.7578,-0.212174,566,True,pipeline
S4c_roc_126d,T2_rp75,P3,hy_ig_roc_126d,252,0.5576,-0.32375,130,True,pipeline
S4c_roc_126d,T2_rp85,P1,hy_ig_roc_126d,252,0.937,-0.244964,124,True,pipeline
S4c_roc_126d,T2_rp85,P2,hy_ig_roc_126d,252,0.7578,-0.212174,566,True,pipeline
S4c_roc_126d,T2_rp85,P3,hy_ig_roc_126d,252,0.762,-0.262448,124,True,pipeline
S4c_roc_126d,T2_rp95,P1,hy_ig_roc_126d,252,0.7342,-0.280644,104,True,pipeline
S4c_roc_126d,T2_rp95,P2,hy_ig_roc_126d,252,0.7578,-0.212174,566,True,pipeline
S4c_roc_126d,T2_rp95,P3,hy_ig_roc_126d,252,0.5338,-0.293217,104,True,pipeline
S4c_roc_126d,T3_z1.5,P1,hy_ig_roc_126d,252,0.8263,-0.244964,92,True,pipeline
S4c_roc_126d,T3_z1.5,P2,hy_ig_roc_126d,252,0.7578,-0.212174,566,True,pipeline
S4c_roc_126d,T3_z1.5,P3,hy_ig_roc_126d,252,0.6498,-0.251375,92,True,pipeline
S4c_roc_126d,T3_z2.0,P1,hy_ig_roc_126d,252,0.6234,-0.371127,88,True,pipeline
S4c_roc_126d,T3_z2.0,P2,hy_ig_roc_126d,252,0.7578,-0.212174,566,True,pipeline
S4c_roc_126d,T3_z2.0,P3,hy_ig_roc_126d,252,0.4015,-0.43249,88,True,pipeline
S4c_roc_126d,T3_z2.5,P1,hy_ig_roc_126d,252,0.6676,-0.337173,64,True,pipeline
S4c_roc_126d,T3_z2.5,P2,hy_ig_roc_126d,252,0.7578,-0.212174,566,True,pipeline
S4c_roc_126d,T3_z2.5,P3,hy_ig_roc_126d,252,0.5006,-0.337173,64,True,pipeline
S5_ccc_bb_spread,T1_p75,P1,ccc_bb_spread_pct,0,0.6867,-0.254367,15,True,pipeline
S5_ccc_bb_spread,T1_p75,P2,ccc_bb_spread_pct,0,0.7492,-0.169903,131,True,pipeline
S5_ccc_bb_spread,T1_p75,P3,ccc_bb_spread_pct,0,0.3318,-0.467182,15,True,pipeline
S5_ccc_bb_spread,T1_p85,P1,ccc_bb_spread_pct,0,0.8129,-0.337173,10,True,pipeline
S5_ccc_bb_spread,T1_p85,P2,ccc_bb_spread_pct,0,0.7492,-0.169903,131,True,pipeline
S5_ccc_bb_spread,T1_p85,P3,ccc_bb_spread_pct,0,0.8129,-0.337173,10,True,pipeline
S5_ccc_bb_spread,T1_p95,P1,ccc_bb_spread_pct,0,0.8129,-0.337173,22,True,pipeline
S5_ccc_bb_spread,T1_p95,P2,ccc_bb_spread_pct,0,0.7492,-0.169903,131,True,pipeline
S5_ccc_bb_spread,T1_p95,P3,ccc_bb_spread_pct,0,0.8129,-0.337173,22,True,pipeline
S5_ccc_bb_spread,T2_rp75,P1,ccc_bb_spread_pct,0,0.7537,-0.205933,57,True,pipeline
S5_ccc_bb_spread,T2_rp75,P2,ccc_bb_spread_pct,0,0.7492,-0.169903,131,True,pipeline
S5_ccc_bb_spread,T2_rp75,P3,ccc_bb_spread_pct,0,0.1042,-0.371846,57,True,pipeline
S5_ccc_bb_spread,T2_rp85,P1,ccc_bb_spread_pct,0,0.7695,-0.293264,55,True,pipeline
S5_ccc_bb_spread,T2_rp85,P2,ccc_bb_spread_pct,0,0.7492,-0.169903,131,True,pipeline
S5_ccc_bb_spread,T2_rp85,P3,ccc_bb_spread_pct,0,0.2269,-0.406498,55,True,pipeline
S5_ccc_bb_spread,T2_rp95,P1,ccc_bb_spread_pct,0,0.8278,-0.232996,71,True,pipeline
S5_ccc_bb_spread,T2_rp95,P2,ccc_bb_spread_pct,0,0.7492,-0.169903,131,True,pipeline
S5_ccc_bb_spread,T2_rp95,P3,ccc_bb_spread_pct,0,0.4176,-0.292607,71,True,pipeline
S5_ccc_bb_spread,T3_z1.5,P1,ccc_bb_spread_pct,0,0.7174,-0.277227,45,True,pipeline
S5_ccc_bb_spread,T3_z1.5,P2,ccc_bb_spread_pct,0,0.7492,-0.169903,131,True,pipeline
S5_ccc_bb_spread,T3_z1.5,P3,ccc_bb_spread_pct,0,0.2425,-0.375362,45,True,pipeline
S5_ccc_bb_spread,T3_z2.0,P1,ccc_bb_spread_pct,0,0.6568,-0.27854,61,True,pipeline
S5_ccc_bb_spread,T3_z2.0,P2,ccc_bb_spread_pct,0,0.7492,-0.169903,131,True,pipeline
S5_ccc_bb_spread,T3_z2.0,P3,ccc_bb_spread_pct,0,0.2874,-0.451005,61,True,pipeline
S5_ccc_bb_spread,T3_z2.5,P1,ccc_bb_spread_pct,0,0.6893,-0.32431,35,True,pipeline
S5_ccc_bb_spread,T3_z2.5,P2,ccc_bb_spread_pct,0,0.7492,-0.169903,131,True,pipeline
S5_ccc_bb_spread,T3_z2.5,P3,ccc_bb_spread_pct,0,0.4665,-0.452748,35,True,pipeline
S5_ccc_bb_spread,T1_p75,P1,ccc_bb_spread_pct,1,0.7357,-0.245609,15,True,pipeline
S5_ccc_bb_spread,T1_p75,P2,ccc_bb_spread_pct,1,0.702,-0.169192,131,True,pipeline
S5_ccc_bb_spread,T1_p75,P3,ccc_bb_spread_pct,1,0.431,-0.410125,15,True,pipeline
S5_ccc_bb_spread,T1_p85,P1,ccc_bb_spread_pct,1,0.8129,-0.337173,11,True,pipeline
S5_ccc_bb_spread,T1_p85,P2,ccc_bb_spread_pct,1,0.702,-0.169192,131,True,pipeline
S5_ccc_bb_spread,T1_p85,P3,ccc_bb_spread_pct,1,0.8129,-0.337173,11,True,pipeline
S5_ccc_bb_spread,T1_p95,P1,ccc_bb_spread_pct,1,0.8129,-0.337173,23,True,pipeline
S5_ccc_bb_spread,T1_p95,P2,ccc_bb_spread_pct,1,0.702,-0.169192,131,True,pipeline
S5_ccc_bb_spread,T1_p95,P3,ccc_bb_spread_pct,1,0.8129,-0.337173,23,True,pipeline
S5_ccc_bb_spread,T2_rp75,P1,ccc_bb_spread_pct,1,0.749,-0.193359,57,True,pipeline
S5_ccc_bb_spread,T2_rp75,P2,ccc_bb_spread_pct,1,0.702,-0.169192,131,True,pipeline
S5_ccc_bb_spread,T2_rp75,P3,ccc_bb_spread_pct,1,0.1179,-0.399986,57,True,pipeline
S5_ccc_bb_spread,T2_rp85,P1,ccc_bb_spread_pct,1,0.7028,-0.276149,55,True,pipeline
S5_ccc_bb_spread,T2_rp85,P2,ccc_bb_spread_pct,1,0.702,-0.169192,131,True,pipeline
S5_ccc_bb_spread,T2_rp85,P3,ccc_bb_spread_pct,1,0.1459,-0.377735,55,True,pipeline
S5_ccc_bb_spread,T2_rp95,P1,ccc_bb_spread_pct,1,0.7905,-0.2301,71,True,pipeline
S5_ccc_bb_spread,T2_rp95,P2,ccc_bb_spread_pct,1,0.702,-0.169192,131,True,pipeline
S5_ccc_bb_spread,T2_rp95,P3,ccc_bb_spread_pct,1,0.3668,-0.298883,71,True,pipeline
S5_ccc_bb_spread,T3_z1.5,P1,ccc_bb_spread_pct,1,0.7648,-0.2301,45,True,pipeline
S5_ccc_bb_spread,T3_z1.5,P2,ccc_bb_spread_pct,1,0.702,-0.169192,131,True,pipeline
S5_ccc_bb_spread,T3_z1.5,P3,ccc_bb_spread_pct,1,0.3177,-0.31595,45,True,pipeline
S5_ccc_bb_spread,T3_z2.0,P1,ccc_bb_spread_pct,1,0.6445,-0.266685,61,True,pipeline
S5_ccc_bb_spread,T3_z2.0,P2,ccc_bb_spread_pct,1,0.702,-0.169192,131,True,pipeline
S5_ccc_bb_spread,T3_z2.0,P3,ccc_bb_spread_pct,1,0.2563,-0.35907,61,True,pipeline
S5_ccc_bb_spread,T3_z2.5,P1,ccc_bb_spread_pct,1,0.6808,-0.310731,35,True,pipeline
S5_ccc_bb_spread,T3_z2.5,P2,ccc_bb_spread_pct,1,0.702,-0.169192,131,True,pipeline
S5_ccc_bb_spread,T3_z2.5,P3,ccc_bb_spread_pct,1,0.4509,-0.44,35,True,pipeline
S5_ccc_bb_spread,T1_p75,P1,ccc_bb_spread_pct,5,0.6289,-0.294042,11,True,pipeline
S5_ccc_bb_spread,T1_p75,P2,ccc_bb_spread_pct,5,0.6416,-0.172178,131,True,pipeline
S5_ccc_bb_spread,T1_p75,P3,ccc_bb_spread_pct,5,0.3265,-0.512767,11,True,pipeline
S5_ccc_bb_spread,T1_p85,P1,ccc_bb_spread_pct,5,0.8129,-0.337173,11,True,pipeline
S5_ccc_bb_spread,T1_p85,P2,ccc_bb_spread_pct,5,0.6416,-0.172178,131,True,pipeline
S5_ccc_bb_spread,T1_p85,P3,ccc_bb_spread_pct,5,0.8129,-0.337173,11,True,pipeline
S5_ccc_bb_spread,T1_p95,P1,ccc_bb_spread_pct,5,0.8129,-0.337173,23,True,pipeline
S5_ccc_bb_spread,T1_p95,P2,ccc_bb_spread_pct,5,0.6416,-0.172178,131,True,pipeline
S5_ccc_bb_spread,T1_p95,P3,ccc_bb_spread_pct,5,0.8129,-0.337173,23,True,pipeline
S5_ccc_bb_spread,T2_rp75,P1,ccc_bb_spread_pct,5,0.6938,-0.203533,56,True,pipeline
S5_ccc_bb_spread,T2_rp75,P2,ccc_bb_spread_pct,5,0.6416,-0.172178,131,True,pipeline
S5_ccc_bb_spread,T2_rp75,P3,ccc_bb_spread_pct,5,0.1089,-0.394061,56,True,pipeline
S5_ccc_bb_spread,T2_rp85,P1,ccc_bb_spread_pct,5,0.6533,-0.268483,55,True,pipeline
S5_ccc_bb_spread,T2_rp85,P2,ccc_bb_spread_pct,5,0.6416,-0.172178,131,True,pipeline
S5_ccc_bb_spread,T2_rp85,P3,ccc_bb_spread_pct,5,0.1472,-0.370052,55,True,pipeline
S5_ccc_bb_spread,T2_rp95,P1,ccc_bb_spread_pct,5,0.5616,-0.249528,71,True,pipeline
S5_ccc_bb_spread,T2_rp95,P2,ccc_bb_spread_pct,5,0.6416,-0.172178,131,True,pipeline
S5_ccc_bb_spread,T2_rp95,P3,ccc_bb_spread_pct,5,0.0929,-0.398128,71,True,pipeline
S5_ccc_bb_spread,T3_z1.5,P1,ccc_bb_spread_pct,5,0.4563,-0.31794,45,True,pipeline
S5_ccc_bb_spread,T3_z1.5,P2,ccc_bb_spread_pct,5,0.6416,-0.172178,131,True,pipeline
S5_ccc_bb_spread,T3_z2.0,P1,ccc_bb_spread_pct,5,0.5435,-0.338832,61,True,pipeline
S5_ccc_bb_spread,T3_z2.0,P2,ccc_bb_spread_pct,5,0.6416,-0.172178,131,True,pipeline
S5_ccc_bb_spread,T3_z2.0,P3,ccc_bb_spread_pct,5,0.1534,-0.527816,61,True,pipeline
S5_ccc_bb_spread,T3_z2.5,P1,ccc_bb_spread_pct,5,0.6522,-0.337173,35,True,pipeline
S5_ccc_bb_spread,T3_z2.5,P2,ccc_bb_spread_pct,5,0.6416,-0.172178,131,True,pipeline
S5_ccc_bb_spread,T3_z2.5,P3,ccc_bb_spread_pct,5,0.4236,-0.40217,35,True,pipeline
S5_ccc_bb_spread,T1_p75,P1,ccc_bb_spread_pct,21,0.6703,-0.337173,15,True,pipeline
S5_ccc_bb_spread,T1_p75,P2,ccc_bb_spread_pct,21,0.5802,-0.167238,129,True,pipeline
S5_ccc_bb_spread,T1_p75,P3,ccc_bb_spread_pct,21,0.4793,-0.390933,15,True,pipeline
S5_ccc_bb_spread,T1_p85,P1,ccc_bb_spread_pct,21,0.8129,-0.337173,11,True,pipeline
S5_ccc_bb_spread,T1_p85,P2,ccc_bb_spread_pct,21,0.5802,-0.167238,129,True,pipeline
S5_ccc_bb_spread,T1_p85,P3,ccc_bb_spread_pct,21,0.8129,-0.337173,11,True,pipeline
S5_ccc_bb_spread,T1_p95,P1,ccc_bb_spread_pct,21,0.8129,-0.337173,23,True,pipeline
S5_ccc_bb_spread,T1_p95,P2,ccc_bb_spread_pct,21,0.5802,-0.167238,129,True,pipeline
S5_ccc_bb_spread,T1_p95,P3,ccc_bb_spread_pct,21,0.8129,-0.337173,23,True,pipeline
S5_ccc_bb_spread,T2_rp75,P1,ccc_bb_spread_pct,21,0.7041,-0.187552,56,True,pipeline
S5_ccc_bb_spread,T2_rp75,P2,ccc_bb_spread_pct,21,0.5802,-0.167238,129,True,pipeline
S5_ccc_bb_spread,T2_rp75,P3,ccc_bb_spread_pct,21,0.2782,-0.388122,56,True,pipeline
S5_ccc_bb_spread,T2_rp85,P1,ccc_bb_spread_pct,21,0.3042,-0.35965,54,True,pipeline
S5_ccc_bb_spread,T2_rp85,P2,ccc_bb_spread_pct,21,0.5802,-0.167238,129,True,pipeline
S5_ccc_bb_spread,T2_rp95,P1,ccc_bb_spread_pct,21,0.5021,-0.337173,68,True,pipeline
S5_ccc_bb_spread,T2_rp95,P2,ccc_bb_spread_pct,21,0.5802,-0.167238,129,True,pipeline
S5_ccc_bb_spread,T2_rp95,P3,ccc_bb_spread_pct,21,0.1105,-0.463439,68,True,pipeline
S5_ccc_bb_spread,T3_z1.5,P1,ccc_bb_spread_pct,21,0.4961,-0.337173,39,True,pipeline
S5_ccc_bb_spread,T3_z1.5,P2,ccc_bb_spread_pct,21,0.5802,-0.167238,129,True,pipeline
S5_ccc_bb_spread,T3_z1.5,P3,ccc_bb_spread_pct,21,0.0858,-0.498265,39,True,pipeline
S5_ccc_bb_spread,T3_z2.0,P1,ccc_bb_spread_pct,21,0.6811,-0.337173,61,True,pipeline
S5_ccc_bb_spread,T3_z2.0,P2,ccc_bb_spread_pct,21,0.5802,-0.167238,129,True,pipeline
S5_ccc_bb_spread,T3_z2.0,P3,ccc_bb_spread_pct,21,0.459,-0.35844,61,True,pipeline
S5_ccc_bb_spread,T3_z2.5,P1,ccc_bb_spread_pct,21,0.734,-0.337173,35,True,pipeline
S5_ccc_bb_spread,T3_z2.5,P2,ccc_bb_spread_pct,21,0.5802,-0.167238,129,True,pipeline
S5_ccc_bb_spread,T3_z2.5,P3,ccc_bb_spread_pct,21,0.6056,-0.337173,35,True,pipeline
S5_ccc_bb_spread,T1_p75,P1,ccc_bb_spread_pct,63,0.6985,-0.337173,19,True,pipeline
S5_ccc_bb_spread,T1_p75,P2,ccc_bb_spread_pct,63,0.6655,-0.202277,128,True,pipeline
S5_ccc_bb_spread,T1_p75,P3,ccc_bb_spread_pct,63,0.5505,-0.337173,19,True,pipeline
S5_ccc_bb_spread,T1_p85,P1,ccc_bb_spread_pct,63,0.8129,-0.337173,11,True,pipeline
S5_ccc_bb_spread,T1_p85,P2,ccc_bb_spread_pct,63,0.6655,-0.202277,128,True,pipeline
S5_ccc_bb_spread,T1_p85,P3,ccc_bb_spread_pct,63,0.8129,-0.337173,11,True,pipeline
S5_ccc_bb_spread,T1_p95,P1,ccc_bb_spread_pct,63,0.8129,-0.337173,19,True,pipeline
S5_ccc_bb_spread,T1_p95,P2,ccc_bb_spread_pct,63,0.6655,-0.202277,128,True,pipeline
S5_ccc_bb_spread,T1_p95,P3,ccc_bb_spread_pct,63,0.8129,-0.337173,19,True,pipeline
S5_ccc_bb_spread,T2_rp75,P1,ccc_bb_spread_pct,63,0.8442,-0.2301,53,True,pipeline
S5_ccc_bb_spread,T2_rp75,P2,ccc_bb_spread_pct,63,0.6655,-0.202277,128,True,pipeline
S5_ccc_bb_spread,T2_rp75,P3,ccc_bb_spread_pct,63,0.3379,-0.411229,53,True,pipeline
S5_ccc_bb_spread,T2_rp85,P1,ccc_bb_spread_pct,63,0.9366,-0.2301,53,True,pipeline
S5_ccc_bb_spread,T2_rp85,P2,ccc_bb_spread_pct,63,0.6655,-0.202277,128,True,pipeline
S5_ccc_bb_spread,T2_rp85,P3,ccc_bb_spread_pct,63,0.6965,-0.2301,53,True,pipeline
S5_ccc_bb_spread,T2_rp95,P1,ccc_bb_spread_pct,63,0.8092,-0.243651,61,True,pipeline
S5_ccc_bb_spread,T2_rp95,P2,ccc_bb_spread_pct,63,0.6655,-0.202277,128,True,pipeline
S5_ccc_bb_spread,T2_rp95,P3,ccc_bb_spread_pct,63,0.6617,-0.258375,61,True,pipeline
S5_ccc_bb_spread,T3_z1.5,P1,ccc_bb_spread_pct,63,0.9632,-0.2301,39,True,pipeline
S5_ccc_bb_spread,T3_z1.5,P2,ccc_bb_spread_pct,63,0.6655,-0.202277,128,True,pipeline
S5_ccc_bb_spread,T3_z1.5,P3,ccc_bb_spread_pct,63,0.8734,-0.2301,39,True,pipeline
S5_ccc_bb_spread,T3_z2.0,P1,ccc_bb_spread_pct,63,0.7994,-0.283955,61,True,pipeline
S5_ccc_bb_spread,T3_z2.0,P2,ccc_bb_spread_pct,63,0.6655,-0.202277,128,True,pipeline
S5_ccc_bb_spread,T3_z2.0,P3,ccc_bb_spread_pct,63,0.6991,-0.324248,61,True,pipeline
S5_ccc_bb_spread,T3_z2.5,P1,ccc_bb_spread_pct,63,0.7065,-0.337173,35,True,pipeline
S5_ccc_bb_spread,T3_z2.5,P2,ccc_bb_spread_pct,63,0.6655,-0.202277,128,True,pipeline
S5_ccc_bb_spread,T3_z2.5,P3,ccc_bb_spread_pct,63,0.5847,-0.337173,35,True,pipeline
S5_ccc_bb_spread,T1_p75,P1,ccc_bb_spread_pct,126,0.7956,-0.337173,17,True,pipeline
S5_ccc_bb_spread,T1_p75,P2,ccc_bb_spread_pct,126,0.5583,-0.22264,125,True,pipeline
S5_ccc_bb_spread,T1_p75,P3,ccc_bb_spread_pct,126,0.7496,-0.337173,17,True,pipeline
S5_ccc_bb_spread,T1_p85,P1,ccc_bb_spread_pct,126,0.8129,-0.337173,15,True,pipeline
S5_ccc_bb_spread,T1_p85,P2,ccc_bb_spread_pct,126,0.5583,-0.22264,125,True,pipeline
S5_ccc_bb_spread,T1_p85,P3,ccc_bb_spread_pct,126,0.8129,-0.337173,15,True,pipeline
S5_ccc_bb_spread,T1_p95,P1,ccc_bb_spread_pct,126,0.8129,-0.337173,17,True,pipeline
S5_ccc_bb_spread,T1_p95,P2,ccc_bb_spread_pct,126,0.5583,-0.22264,125,True,pipeline
S5_ccc_bb_spread,T1_p95,P3,ccc_bb_spread_pct,126,0.8129,-0.337173,17,True,pipeline
S5_ccc_bb_spread,T2_rp75,P1,ccc_bb_spread_pct,126,0.7103,-0.246437,49,True,pipeline
S5_ccc_bb_spread,T2_rp75,P2,ccc_bb_spread_pct,126,0.5583,-0.22264,125,True,pipeline
S5_ccc_bb_spread,T2_rp75,P3,ccc_bb_spread_pct,126,0.1735,-0.512672,49,True,pipeline
S5_ccc_bb_spread,T2_rp85,P1,ccc_bb_spread_pct,126,0.8309,-0.244964,53,True,pipeline
S5_ccc_bb_spread,T2_rp85,P2,ccc_bb_spread_pct,126,0.5583,-0.22264,125,True,pipeline
S5_ccc_bb_spread,T2_rp85,P3,ccc_bb_spread_pct,126,0.4157,-0.367523,53,True,pipeline
S5_ccc_bb_spread,T2_rp95,P1,ccc_bb_spread_pct,126,0.6391,-0.257821,61,True,pipeline
S5_ccc_bb_spread,T2_rp95,P2,ccc_bb_spread_pct,126,0.5583,-0.22264,125,True,pipeline
S5_ccc_bb_spread,T2_rp95,P3,ccc_bb_spread_pct,126,0.2883,-0.491859,61,True,pipeline
S5_ccc_bb_spread,T3_z1.5,P1,ccc_bb_spread_pct,126,0.778,-0.244964,39,True,pipeline
S5_ccc_bb_spread,T3_z1.5,P2,ccc_bb_spread_pct,126,0.5583,-0.22264,125,True,pipeline
S5_ccc_bb_spread,T3_z1.5,P3,ccc_bb_spread_pct,126,0.3756,-0.386781,39,True,pipeline
S5_ccc_bb_spread,T3_z2.0,P1,ccc_bb_spread_pct,126,0.7055,-0.300098,61,True,pipeline
S5_ccc_bb_spread,T3_z2.0,P2,ccc_bb_spread_pct,126,0.5583,-0.22264,125,True,pipeline
S5_ccc_bb_spread,T3_z2.0,P3,ccc_bb_spread_pct,126,0.4982,-0.324248,61,True,pipeline
S5_ccc_bb_spread,T3_z2.5,P1,ccc_bb_spread_pct,126,0.727,-0.337173,35,True,pipeline
S5_ccc_bb_spread,T3_z2.5,P2,ccc_bb_spread_pct,126,0.5583,-0.22264,125,True,pipeline
S5_ccc_bb_spread,T3_z2.5,P3,ccc_bb_spread_pct,126,0.6198,-0.337173,35,True,pipeline
S5_ccc_bb_spread,T1_p75,P1,ccc_bb_spread_pct,252,0.7646,-0.337173,21,True,pipeline
S5_ccc_bb_spread,T1_p75,P2,ccc_bb_spread_pct,252,0.421,-0.236921,118,True,pipeline
S5_ccc_bb_spread,T1_p75,P3,ccc_bb_spread_pct,252,0.7038,-0.337173,21,True,pipeline
S5_ccc_bb_spread,T1_p85,P1,ccc_bb_spread_pct,252,0.8129,-0.337173,15,True,pipeline
S5_ccc_bb_spread,T1_p85,P2,ccc_bb_spread_pct,252,0.421,-0.236921,118,True,pipeline
S5_ccc_bb_spread,T1_p85,P3,ccc_bb_spread_pct,252,0.8129,-0.337173,15,True,pipeline
S5_ccc_bb_spread,T1_p95,P1,ccc_bb_spread_pct,252,0.8129,-0.337173,17,True,pipeline
S5_ccc_bb_spread,T1_p95,P2,ccc_bb_spread_pct,252,0.421,-0.236921,118,True,pipeline
S5_ccc_bb_spread,T1_p95,P3,ccc_bb_spread_pct,252,0.8129,-0.337173,17,True,pipeline
S5_ccc_bb_spread,T2_rp75,P1,ccc_bb_spread_pct,252,0.5462,-0.244964,47,True,pipeline
S5_ccc_bb_spread,T2_rp75,P2,ccc_bb_spread_pct,252,0.421,-0.236921,118,True,pipeline
S5_ccc_bb_spread,T2_rp85,P1,ccc_bb_spread_pct,252,0.7634,-0.244964,51,True,pipeline
S5_ccc_bb_spread,T2_rp85,P2,ccc_bb_spread_pct,252,0.421,-0.236921,118,True,pipeline
S5_ccc_bb_spread,T2_rp85,P3,ccc_bb_spread_pct,252,0.4065,-0.409463,51,True,pipeline
S5_ccc_bb_spread,T2_rp95,P1,ccc_bb_spread_pct,252,0.8317,-0.244964,61,True,pipeline
S5_ccc_bb_spread,T2_rp95,P2,ccc_bb_spread_pct,252,0.421,-0.236921,118,True,pipeline
S5_ccc_bb_spread,T2_rp95,P3,ccc_bb_spread_pct,252,0.5953,-0.339684,61,True,pipeline
S5_ccc_bb_spread,T3_z1.5,P1,ccc_bb_spread_pct,252,0.5071,-0.337173,39,True,pipeline
S5_ccc_bb_spread,T3_z1.5,P2,ccc_bb_spread_pct,252,0.421,-0.236921,118,True,pipeline
S5_ccc_bb_spread,T3_z1.5,P3,ccc_bb_spread_pct,252,0.1486,-0.36471,39,True,pipeline
S5_ccc_bb_spread,T3_z2.0,P1,ccc_bb_spread_pct,252,0.6093,-0.337173,61,True,pipeline
S5_ccc_bb_spread,T3_z2.0,P2,ccc_bb_spread_pct,252,0.421,-0.236921,118,True,pipeline
S5_ccc_bb_spread,T3_z2.0,P3,ccc_bb_spread_pct,252,0.3741,-0.337173,61,True,pipeline
S5_ccc_bb_spread,T3_z2.5,P1,ccc_bb_spread_pct,252,0.7845,-0.337173,35,True,pipeline
S5_ccc_bb_spread,T3_z2.5,P2,ccc_bb_spread_pct,252,0.421,-0.236921,118,True,pipeline
S5_ccc_bb_spread,T3_z2.5,P3,ccc_bb_spread_pct,252,0.7463,-0.337173,35,True,pipeline
S6_hmm_stress,T4_hmm_0.5,P1,hmm_2state_prob_stress,0,1.3019,-0.097412,91,True,pipeline
S6_hmm_stress,T4_hmm_0.5,P2,hmm_2state_prob_stress,0,1.4083,-0.084985,387,True,pipeline
S6_hmm_stress,T4_hmm_0.5,P3,hmm_2state_prob_stress,0,0.3153,-0.485836,91,True,pipeline
S6_hmm_stress,T4_hmm_0.7,P1,hmm_2state_prob_stress,0,1.3686,-0.099743,93,True,pipeline
S6_hmm_stress,T4_hmm_0.7,P2,hmm_2state_prob_stress,0,1.4083,-0.084985,387,True,pipeline
S6_hmm_stress,T4_hmm_0.7,P3,hmm_2state_prob_stress,0,0.3968,-0.479667,93,True,pipeline
S6_hmm_stress,T4_hmm_0.5,P1,hmm_2state_prob_stress,1,1.0115,-0.103566,91,True,pipeline
S6_hmm_stress,T4_hmm_0.5,P2,hmm_2state_prob_stress,1,1.1169,-0.088752,387,True,pipeline
S6_hmm_stress,T4_hmm_0.5,P3,hmm_2state_prob_stress,1,0.091,-0.484537,91,True,pipeline
S6_hmm_stress,T4_hmm_0.7,P1,hmm_2state_prob_stress,1,1.0917,-0.099743,93,True,pipeline
S6_hmm_stress,T4_hmm_0.7,P2,hmm_2state_prob_stress,1,1.1169,-0.088752,387,True,pipeline
S6_hmm_stress,T4_hmm_0.7,P3,hmm_2state_prob_stress,1,0.177,-0.485836,93,True,pipeline
S6_hmm_stress,T4_hmm_0.5,P1,hmm_2state_prob_stress,5,0.8173,-0.13095,91,True,pipeline
S6_hmm_stress,T4_hmm_0.5,P2,hmm_2state_prob_stress,5,0.7297,-0.130534,387,True,pipeline
S6_hmm_stress,T4_hmm_0.7,P1,hmm_2state_prob_stress,5,0.8386,-0.141832,93,True,pipeline
S6_hmm_stress,T4_hmm_0.7,P2,hmm_2state_prob_stress,5,0.7297,-0.130534,387,True,pipeline
S6_hmm_stress,T4_hmm_0.5,P1,hmm_2state_prob_stress,21,0.5164,-0.303442,90,True,pipeline
S6_hmm_stress,T4_hmm_0.5,P2,hmm_2state_prob_stress,21,0.4806,-0.304078,384,True,pipeline
S6_hmm_stress,T4_hmm_0.7,P1,hmm_2state_prob_stress,21,0.5629,-0.303442,92,True,pipeline
S6_hmm_stress,T4_hmm_0.7,P2,hmm_2state_prob_stress,21,0.4806,-0.304078,384,True,pipeline
S6_hmm_stress,T4_hmm_0.5,P1,hmm_2state_prob_stress,63,0.3968,-0.337173,89,True,pipeline
S6_hmm_stress,T4_hmm_0.5,P2,hmm_2state_prob_stress,63,0.409,-0.337169,380,True,pipeline
S6_hmm_stress,T4_hmm_0.7,P1,hmm_2state_prob_stress,63,0.4196,-0.337173,91,True,pipeline
S6_hmm_stress,T4_hmm_0.7,P2,hmm_2state_prob_stress,63,0.409,-0.337169,380,True,pipeline
S6_hmm_stress,T4_hmm_0.5,P1,hmm_2state_prob_stress,126,0.4364,-0.340138,87,True,pipeline
S6_hmm_stress,T4_hmm_0.5,P2,hmm_2state_prob_stress,126,0.4589,-0.338403,373,True,pipeline
S6_hmm_stress,T4_hmm_0.7,P1,hmm_2state_prob_stress,126,0.4683,-0.337173,89,True,pipeline
S6_hmm_stress,T4_hmm_0.7,P2,hmm_2state_prob_stress,126,0.4589,-0.338403,373,True,pipeline
S6_hmm_stress,T4_hmm_0.5,P1,hmm_2state_prob_stress,252,0.5132,-0.337173,84,True,pipeline
S6_hmm_stress,T4_hmm_0.5,P2,hmm_2state_prob_stress,252,0.5402,-0.337163,362,True,pipeline
S6_hmm_stress,T4_hmm_0.5,P3,hmm_2state_prob_stress,252,0.1017,-0.392458,84,True,pipeline
S6_hmm_stress,T4_hmm_0.7,P1,hmm_2state_prob_stress,252,0.567,-0.337173,86,True,pipeline
