signal,threshold,strategy,lookback,signal_column,lead_months,oos_sharpe,valid,lead_source
S1_level,T2_roll_p25,P1_long_cash,LB_NA,indpro,7,0.6165,True,pipeline
S1_level,T2_roll_p25,P2_signal_strength,LB_NA,indpro,7,0.8065,True,pipeline
S1_level,T2_roll_p25,P3_long_short,LB_NA,indpro,7,0.273,True,pipeline
S1_level,T2_roll_p50,P1_long_cash,LB_NA,indpro,7,0.6596,True,pipeline
S1_level,T2_roll_p50,P2_signal_strength,LB_NA,indpro,7,0.8065,True,pipeline
S1_level,T2_roll_p50,P3_long_short,LB_NA,indpro,7,0.0576,True,pipeline
S1_level,T2_roll_p75,P1_long_cash,LB_NA,indpro,7,0.3114,True,pipeline
S1_level,T2_roll_p75,P2_signal_strength,LB_NA,indpro,7,0.8065,True,pipeline
S1_level,T2_roll_p75,P3_long_short,LB_NA,indpro,7,-0.638,False,pipeline
S1_level,T3_zscore_1.0,P1_long_cash,LB_NA,indpro,7,0.2679,True,pipeline
S1_level,T3_zscore_1.0,P2_signal_strength,LB_NA,indpro,7,0.8065,True,pipeline
S1_level,T3_zscore_1.0,P3_long_short,LB_NA,indpro,7,-0.7,False,pipeline
S1_level,T3_zscore_neg_1.0,P1_long_cash,LB_NA,indpro,7,0.7899,True,pipeline
S1_level,T3_zscore_neg_1.0,P2_signal_strength,LB_NA,indpro,7,0.8065,True,pipeline
S1_level,T3_zscore_neg_1.0,P3_long_short,LB_NA,indpro,7,-0.3751,False,pipeline
S1_level,T3_zscore_1.5,P1_long_cash,LB_NA,indpro,7,0.0186,True,pipeline
S1_level,T3_zscore_1.5,P2_signal_strength,LB_NA,indpro,7,0.8065,True,pipeline
S1_level,T3_zscore_1.5,P3_long_short,LB_NA,indpro,7,-0.8877,False,pipeline
S1_level,T3_zscore_neg_1.5,P1_long_cash,LB_NA,indpro,7,0.4893,True,pipeline
S1_level,T3_zscore_neg_1.5,P2_signal_strength,LB_NA,indpro,7,0.8065,True,pipeline
S1_level,T3_zscore_neg_1.5,P3_long_short,LB_NA,indpro,7,-0.6411,False,pipeline
S1_level,T3_zscore_2.0,P1_long_cash,LB_NA,indpro,7,0.0,False,pipeline
S1_level,T3_zscore_2.0,P2_signal_strength,LB_NA,indpro,7,0.8065,True,pipeline
